1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,6.6408348e-05,0.000129841936,0.001019818112,0.00283624448,2.687543e-06,4.861736e-06,0.106889691136,0.001325974272,1.5133305e-06,0.000178595424,0.000584745664,0.000109354648,0.001454365312,0.11460409799782934
BORF,1.2589704e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.74389675e-06,0.0,2.40664775e-06,0.0,0.0,0.0,0.0,1.6740247816463845e-05
TEMF,3.3862508e-05,2.5427748e-05,0.0,0.0,0.000259224896,7.23187734375e-08,1.4245678125e-07,0.0,1.8169342e-05,1.1609472e-05,0.001219467776,0.000104725712,0.0,0.000264481008,0.001937183185294398
DEFO,0.0,0.0,1.4757907e-05,0.000134086768,0.000564641216,0.0,0.0,0.003640214272,6.743471875e-07,0.0,3.9678348e-05,0.000125213056,6.95035e-07,3.145704e-05,0.004551418565338668
PEAT,1.3593015625e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.359301573099182e-08
AGRI,5.75630546875e-08,0.000327011264,0.00031232672,9.2064536e-05,0.000627717952,9.027405e-06,1.7260266e-05,0.00927998976,0.00032499984,6.276745e-06,0.000270783104,0.000266279808,4.9316976e-05,2.3386344e-05,0.011611534062482937
All sources,0.030469857331945356,0.021600085301936123,0.027799223438422612,0.021394259586404497,0.17449993274324435,0.010911976247885532,0.0017017331173946073,0.3708909200493063,0.5405973017399694,0.20598505658845243,0.10058491911039975,0.06722212532489528,0.0213108749198502,0.05425349268546425,1.6512465070847617

2009
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
