1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
BORF,5.3415204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582206125e-06,0.0,0.0,0.0,0.0,5.49974107744098e-05
TEMF,5.3744404e-05,9.879092e-05,9.066135625e-07,0.0,0.000335368,8.467335e-06,4.586579e-06,0.0,2.785443e-05,0.0,0.001168640512,0.000256284464,0.0,0.000522927488,0.002477570695483388
DEFO,0.0,0.0,0.000103963064,0.000256426336,0.00018020224,0.0,0.0,0.01485718528,0.000868889984,0.0,0.000903822848,6.9852896e-05,0.0,0.002662876672,0.01990322016494713
PEAT,9.2473075e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2473073016061e-07
AGRI,5.872211e-06,0.001255089664,0.0007124112,0.000300458336,0.001176164352,2.2700126e-05,5.847808e-05,0.039610359808,0.001420864896,6.57948125e-07,0.000910779392,0.00104362816,6.6051424e-05,0.000248594688,0.04684135708466691
All sources,0.37134067917529867,0.03178595085828126,0.1136226013758788,0.037059957741472804,0.9367004422192727,0.022172801835548053,0.005271952072021649,0.7232018039688897,0.9063958826860726,0.3443806549296115,0.19157760321246126,0.23941542128272963,0.2007736995329776,0.08763777861628061,4.213470081392265

2006
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,1.78105725e-06,0.000110909176,0.000108141664,0.002096505088,0.002485415424,5.545251e-06,3.4587355e-06,0.158812930048,0.001653802752,1.198729125e-06,0.000247847744,0.0029900224,0.000587259712,0.009603667968,0.17871615498431948
BORF,0.0001973724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019737240377730298
TEMF,7.4277248e-05,4.2912612e-05,0.0,0.0,0.00015933856,1.6665118e-05,0.0,0.0,2.1624272e-05,9.33831e-06,0.00117581952,0.00010684564,0.0,0.032672659456,0.034279646734968264
DEFO,0.0,0.0,1.138105e-05,7.7213816e-05,0.000325350944,0.0,0.0,0.01591771648,3.1344264e-05,0.0,0.000265057568,0.001598306048,0.00307080192,0.000109531536,0.0214067040663083
PEAT,5.559369e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559369584210609e-06
AGRI,3.97111925e-06,0.000940422464,0.00059846432,0.00041331296,0.001957732608,0.000163087008,3.1147886e-05,0.039826149376,0.00040195584,0.000104681616,0.000576743808,0.002693601024,0.000316314752,0.000620355456,0.048715866767172517
