1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
PEAT,8.35995375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.359954113700146e-07
AGRI,1.83000890625e-07,4.3337436e-05,2.7579e-05,1.9046682e-05,9.0218088e-05,7.5155305e-06,1.4353865e-06,0.00183530624,1.8523314e-05,4.824038e-06,2.6578056e-05,0.00012412908,1.4576717e-05,2.8587804e-05,0.0022449707790115287
All sources,0.03953571063570755,0.006658365799890716,0.01021360415938848,0.008133180624713483,0.08486646277210992,0.00201782638166725,0.0004964192746833998,0.15962208974225975,0.26925313351119906,0.08861815832425324,0.026099721981320583,0.03787192624895256,0.13595805896417876,0.05144937641750651,0.9209218947231137

2007
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,3.766428125e-08,3.9193872e-05,6.535148e-05,0.000446470848,0.000786366464,1.588489875e-06,2.16626725e-06,0.054667997184,0.000839897152,1.05354325e-06,6.5960868e-05,0.000411424512,9.512508e-05,0.0018244128,0.0592471721521092
BORF,3.234646e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671448e-05,2.1065322e-05,0.0,0.0,0.0,7.101444452889786e-05
TEMF,1.772777e-06,1.2322829e-05,2.23825078125e-07,0.0,5.5625764e-05,5.710154375e-07,0.0,0.0,5.9664165e-06,6.6104025e-06,0.0001257868,2.2517452e-05,0.0,0.000210429568,0.00044182685707544814
DEFO,0.0,0.0,1.6790394e-05,6.892866875e-07,4.9802064e-05,0.0,0.0,0.0016228544,0.000191404896,0.0,9.968864e-06,0.000129689504,5.47267e-06,7.439064e-06,0.0020341111385455226
PEAT,1.866375390625e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9210725e-07,1.52651103515625e-08,0.0,0.0,0.0,9.260361126046602e-07
AGRI,0.0,3.920908e-05,3.370382e-05,1.0646014e-05,8.008176e-05,1.563423375e-06,1.502262375e-06,0.001320815872,2.9850246e-05,2.3414984e-05,2.8768176e-05,5.9429376e-05,1.123448e-05,6.5329695e-06,0.0016470084810287196
All sources,0.03056417157050945,0.009121332847332058,0.011758746495010679,0.016576917758579023,0.21945106172822906,0.0028048677077204464,0.0007105887053330777,0.1761084589473422,0.2568535301438121,0.0397026173911386,0.026782525814795764,0.0652664981436441,0.011654297748334597,0.04222037861031519,0.9096773000743206

2008
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,3.5896408e-05,7.0184824e-05,0.000551253056,0.001533105024,1.452726e-06,2.627966e-06,0.057778208768,0.000716742784,8.180165e-07,9.653808e-05,0.000316078752,5.9110624e-05,0.000786143232,0.061948161380583025
BORF,1.0323558e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.42999525e-06,0.0,1.973451125e-06,0.0,0.0,0.0,0.0,1.3727003313472542e-05
TEMF,1.0836003e-05,8.1368795e-06,0.0,0.0,8.2951968e-05,2.31420078125e-08,4.558616796875e-08,0.0,5.814189e-06,3.715031e-06,0.000390229664,3.3512226e-05,0.0,8.4633928e-05,0.0006198986046027712
DEFO,0.0,0.0,5.6761185e-06,5.157184e-05,0.000217169744,0.0,0.0,0.001400082688,2.59364328125e-07,0.0,1.5260904e-05,4.8158868e-05,2.6732115625e-07,1.2098863e-05,0.0017505456882984554
PEAT,6.79650859375e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.796508005895827e-08
AGRI,7.67507421875e-09,4.3601504e-05,4.1643564e-05,1.2275273e-05,8.3695752e-05,1.203654125e-06,2.301369e-06,0.00123733184,4.3333312e-05,8.3689925e-07,3.610442e-05,3.5503976e-05,6.5755965e-06,3.1181795e-06,0.0015482045719865997
All sources,0.024580855942710814,0.006861310592621012,0.010348930891548258,0.009881690404046555,0.07553016631631795,0.0019624976288774303,0.00040161212585895095,0.17821166995682788,0.2759687531526304,0.12819152284103016,0.027016182352687636,0.028562701392368574,0.009181616979939126,0.028023413821354714,0.8059273704034036

2009
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,9.394856e-06,5.3048396e-05,0.0014129856,0.001088569728,4.68272625e-07,1.8793985e-06,0.055984152576,0.0006718528,3.035241015625e-08,3.1303376e-05,0.000993557312,7.548116e-05,0.003223632128,0.06354684125605978
BORF,5.1985821875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179156125e-06,0.0,0.0,0.0,1.6990142526775846e-06
TEMF,1.284188625e-06,4.01525525e-06,0.0,0.0,2.9866826e-05,1.12369703125e-07,0.0,0.0,1.709186e-06,0.0,4.7818116e-05,2.068799e-05,0.0,0.000406421568,0.0005119155069690262
DEFO,0.0,0.0,1.3621486e-05,0.00015416064,2.1289328e-05,0.0,0.0,0.00142346176,0.0,0.0,0.0,0.000544480896,3.3638245e-06,4.4926728e-05,0.0022053046068037764
PEAT,2.36048828125e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3604882592241485e-09
AGRI,0.0,1.6428233e-05,3.8411328e-05,3.740906e-05,7.0235328e-05,6.001258125e-07,7.533001875e-07,0.00141528704,2.3387736e-05,0.0,1.0518543e-05,0.000230146336,7.882383e-06,5.9653465e-06,0.001863278293298604
All sources,0.03199031467576279,0.004542794287889461,0.011817947277681073,0.010672871161024205,0.04061986254370488,0.0013727022237467594,0.0006204866703963452,0.1563258883317579,0.27562925112048753,0.045849547564513,0.025164968200953357,0.04532145023272513,0.07417479470109867,0.04382726758974966,0.7680352593631126

2010
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,1.23944228515625e-08,6.753304e-05,0.0001200918,0.00028636352,0.001187367296,9.242494375e-07,2.0051342e-05,0.04850526208,0.00096508896,0.0,9.4358176e-05,0.000365526912,6.7754176e-05,0.00026470536,0.05194588527117244
BORF,3.9569425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.582215e-07,0.0,0.0,0.0,0.0,4.915164275268643e-06
TEMF,3.472401e-06,9.496847e-06,5.497480625e-07,0.0,0.000103083832,0.0,4.6310708e-05,0.0,2.52126225e-06,0.0,0.000134418496,1.977581e-05,0.0,3.89176e-05,0.00035854672064113184
DEFO,0.0,0.0,1.1996547e-05,5.1055475e-07,3.7785504e-05,0.0,0.0,0.001200999552,0.000109430512,0.0,1.1831017e-05,0.00069315232,0.0,0.0,0.002065706079876111
PEAT,1.739115625e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391157455245835e-08
AGRI,0.0,7.26402e-05,6.268608e-05,7.071231e-06,5.043568e-05,1.400580875e-06,4.893974e-06,0.001223565696,2.2043966e-05,0.0,2.898164e-05,7.388748e-05,8.170945e-06,2.3468305e-06,0.0015597087561234938
All sources,0.057401809211233015,0.004653044828013559,0.007171255568517854,0.012182243118491318,0.2265635320198518,0.0014056865317605962,0.0007351860669822148,0.14157812094786618,0.2963777876001079,0.05541843169902337,0.019326619975850303,0.05716852408902965,0.007063908848918199,0.016867832344237187,0.9039974705243625

2011
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,8.28616640625e-08,3.4042816e-05,4.8598544e-05,0.000326316224,0.00139712256,4.792872e-06,3.1340015e-06,0.05354371072,0.000857602752,0.0,0.00011746232,0.000454411456,3.8609408e-05,0.00287908864,0.0597056702230698
BORF,1.1743722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6416646875e-07,0.0,0.0,0.0,0.0,1.1907888314897543e-05
TEMF,2.0487322e-05,1.3382122e-05,5.28604609375e-08,0.0,0.000135770368,1.0822351e-05,1.0565115625e-07,0.0,4.4756885e-06,0.0,0.00019276624,4.69164e-05,0.0,0.000110385496,0.0005351644935648198
DEFO,0.0,0.0,1.1083478e-05,7.8678448e-05,0.000733579968,0.0,0.0,0.003075357952,0.0001344984,0.0,1.7001868e-05,0.000625957056,0.0,6.3428645e-06,0.0046824996177734085
PEAT,1.9196278125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.150904296875e-09,0.0,0.0,0.0,0.0,1.951136707316667e-07
AGRI,1.80649640625e-07,3.7504188e-05,4.2502164e-05,7.697674e-06,8.3416368e-05,5.881164e-06,3.348759e-06,0.001105908608,3.106518e-05,1.71591671875e-07,1.9893154e-05,0.000121416568,9.164634e-06,7.0369415e-06,0.0014829423279440845
All sources,0.039490820529866334,0.006464962483834959,0.017114953594063793,0.005321473160170192,0.05964912078035553,0.001915634161295248,0.0005737707132653841,0.16317563996148143,0.28480087148393635,0.07758654411721158,0.014808231970740555,0.031118500097834047,0.030236176867489712,0.06671487848185637,0.7991034406141975

2012
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,2.7096552e-05,9.7470592e-05,0.000712284352,0.0010775264,3.8043984375e-07,1.197471e-06,0.040516005888,0.00058023424,0.0,2.6981902e-05,0.000938305344,0.000120782096,0.005347109376,0.04944560293737094
BORF,4.0719415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6691418e-05,0.0,0.0,0.0,0.0,3.076335914446739e-05
TEMF,8.514332e-06,7.8157145e-06,0.0,0.0,8.3539608e-05,9.46348671875e-08,0.0,0.0,5.803324e-06,0.0,2.8034152e-05,3.091289e-05,0.0,0.000146728576,0.0003114432427170216
DEFO,0.0,0.0,2.2465664e-05,0.000319090112,6.8999376e-05,0.0,0.0,0.000739001792,0.0,0.0,0.0,0.001075242112,0.000127390272,0.000607157312,0.0029593466328337284
PEAT,1.1889326171875e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17029150390625e-08,0.0,0.0,0.0,0.0,2.3592240945995487e-08
AGRI,0.0,2.5787576e-05,4.6523384e-05,2.3993592e-05,9.5914984e-05,7.03769125e-07,7.818494375e-07,0.000970085184,1.2546496e-05,4.820281640625e-08,8.795183e-06,9.3057752e-05,1.1480384e-05,1.222727e-05,0.0013024522772572306
All sources,0.038908922797114456,0.0083706269441075,0.0062067308229310225,0.007148583282323301,0.11657732694454818,0.003091625121438085,0.0006216500731676186,0.14647405298663485,0.2596350044540126,0.17320770981084738,0.019390146362438875,0.04436211486436983,0.030171382419136566,0.06790701536857753,0.9221548938793763

2013
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,2.4966144e-05,4.6225468e-05,0.000468681792,0.001168606336,3.09111325e-06,2.106694e-06,0.042022326272,0.00046613744,0.0,7.5906584e-05,0.00027487088,6.098764e-05,0.000969364288,0.04558351693070282
