1997
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
All sources,0.1087331778094239,0.029505274122758617,0.026713862277793734,0.01982545241118208,0.1956041298013876,0.007874964004147611,0.0015855499814178338,0.3911673428084457,0.6468831002237642,0.25577860025247157,0.08335427358709033,0.10232706230479498,0.27922354892830764,0.16134589695305857,2.3103815279063866

2007
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,9.03942734375e-08,9.406528e-05,0.000156843504,0.001071529984,0.001887279232,3.81237575e-06,5.199041e-06,0.131203186688,0.002015753088,2.528504e-06,0.00015830608,0.000987418752,0.000228300192,0.004378590208,0.142193207661099
BORF,8.678319e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125331528,5.6516716e-05,0.0,0.0,0.0,0.0001905265609805685
TEMF,1.2187843e-05,8.4719448e-05,1.5387975e-06,0.0,0.000382427136,3.92573125e-06,0.0,0.0,4.1019116e-05,4.544652e-05,0.000864784192,0.000154807504,0.0,0.001446703104,0.0030375597072915565
DEFO,0.0,0.0,3.3580788e-05,1.378573375e-06,9.9604128e-05,0.0,0.0,0.0032457088,0.000382809792,0.0,1.9937728e-05,0.000259379008,1.094534e-05,1.4878128e-05,0.004068222277091045
PEAT,3.73275078125e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7842145e-06,3.0530220703125e-08,0.0,0.0,0.0,1.8520722252093204e-06
AGRI,0.0,0.00015683632,0.00013481528,4.2584056e-05,0.00032032704,6.2536935e-06,6.0090495e-06,0.005283263488,0.000119400984,9.3659936e-05,0.000115072704,0.000237717504,4.493792e-05,2.6131878e-05,0.0065880339241148785
All sources,0.08297094572003227,0.04624147477030945,0.029812879916087418,0.03877607407902654,0.4890025522376192,0.00989156238560307,0.0022999356725581597,0.429620828793713,0.6188358429631288,0.11255380225494248,0.08614494465617756,0.15901359165374976,0.026020569945962246,0.11726592768408499,2.248830830920769

2008
BONA,TENA,CEAM,NHSA,SHSA,EURO,MIDE,NHAF,SHAF,BOAS,TEAS,SEAS,EQAS,AUST,Global
SAVA,0.0,8.6151376e-05,0.000168443568,0.00132300736,0.00367945216,3.48654225e-06,6.3071165e-06,0.13866770432,0.001720182656,1.9632395e-06,0.00023169136,0.000758588992,0.000141865504,0.001886743552,0.14867558140733514
BORF,2.7697348e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.83657275e-06,0.0,5.294625e-06,0.0,0.0,0.0,0.0,3.682854541277521e-05
